SID,MID,CHASE,WON,OVER,TOTRUNS,TOTWKTS,CSR,RUNS,BALLS,ORUNS,OBALLS,OBCSR,TGT,RRR,OUT,DELTASR,CRR,SERIES_NAME,OPPOSITION,FINISHED,START
232694,249751,0,1,14,50,3,66.66666666666666,10,15,8,17,47.05882352941176,NA,NA,0,125.0,3.5714285714285716,ICC Champions Trophy,Sri Lanka,0,0
232694,249751,0,1,15,50,3,66.66666666666666,10,15,8,23,34.78260869565217,NA,NA,0,NA,3.3333333333333335,ICC Champions Trophy,Sri Lanka,0,0
232694,249751,0,1,16,51,3,52.38095238095239,11,21,8,23,34.78260869565217,NA,NA,0,16.666666666666664,3.1875,ICC Champions Trophy,Sri Lanka,0,0
232694,249751,0,1,17,53,3,48.0,12,25,9,25,36.0,NA,NA,0,25.0,3.1176470588235294,ICC Champions Trophy,Sri Lanka,0,0
232694,249751,0,1,18,57,3,46.15384615384615,12,26,12,31,38.70967741935484,NA,NA,0,0.0,3.1666666666666665,ICC Champions Trophy,Sri Lanka,0,0
232694,249751,0,1,19,62,3,44.44444444444444,12,27,17,36,47.22222222222222,NA,NA,0,0.0,3.263157894736842,ICC Champions Trophy,Sri Lanka,0,0
232694,249751,0,1,20,71,3,44.827586206896555,13,29,25,40,62.5,NA,NA,0,50.0,3.55,ICC Champions Trophy,Sri Lanka,0,0
232694,249751,0,1,21,74,3,46.666666666666664,14,30,27,45,60.0,NA,NA,0,100.0,3.5238095238095237,ICC Champions Trophy,Sri Lanka,0,0
232694,249751,0,1,22,78,3,48.484848484848484,16,33,29,48,60.416666666666664,NA,NA,0,66.66666666666666,3.5454545454545454,ICC Champions Trophy,Sri Lanka,0,0
232694,249751,0,1,23,81,3,48.64864864864865,18,37,30,50,60.0,NA,NA,0,50.0,3.5217391304347827,ICC Champions Trophy,Sri Lanka,0,0
232694,249751,0,1,24,82,3,45.23809523809524,19,42,30,51,58.82352941176471,NA,NA,0,20.0,3.4166666666666665,ICC Champions Trophy,Sri Lanka,0,0
232694,249751,0,1,25,86,3,48.888888888888886,22,45,31,54,57.407407407407405,NA,NA,0,100.0,3.44,ICC Champions Trophy,Sri Lanka,0,0
232694,249751,0,1,26,90,3,50.0,24,48,33,57,57.89473684210527,NA,NA,0,66.66666666666666,3.4615384615384617,ICC Champions Trophy,Sri Lanka,0,0
232694,249751,0,1,27,94,3,50.0,26,52,35,59,59.32203389830508,NA,NA,0,50.0,3.4814814814814814,ICC Champions Trophy,Sri Lanka,0,0
232694,249751,0,1,28,99,3,51.85185185185185,28,54,38,63,60.317460317460316,NA,NA,0,100.0,3.5357142857142856,ICC Champions Trophy,Sri Lanka,0,0
232694,249751,0,1,29,102,3,50.0,29,58,40,65,61.53846153846154,NA,NA,0,25.0,3.5172413793103448,ICC Champions Trophy,Sri Lanka,0,0
232694,249751,0,1,30,106,3,50.81967213114754,31,61,42,68,61.76470588235294,NA,NA,0,66.66666666666666,3.533333333333333,ICC Champions Trophy,Sri Lanka,0,0
232694,249751,0,1,31,109,3,50.76923076923077,33,65,43,70,61.42857142857143,NA,NA,0,50.0,3.5161290322580645,ICC Champions Trophy,Sri Lanka,0,0
232694,249751,0,1,32,110,4,51.515151515151516,34,66,0,4,0.0,NA,NA,0,100.0,3.4375,ICC Champions Trophy,Sri Lanka,0,0
232694,249751,0,1,33,114,4,52.77777777777778,38,72,0,4,0.0,NA,NA,0,66.66666666666666,3.4545454545454546,ICC Champions Trophy,Sri Lanka,0,0
232694,249751,0,1,34,120,4,53.333333333333336,40,75,3,7,42.857142857142854,NA,NA,0,66.66666666666666,3.5294117647058822,ICC Champions Trophy,Sri Lanka,0,0
232694,249751,0,1,35,123,4,51.94805194805194,40,77,5,11,45.45454545454545,NA,NA,0,0.0,3.5142857142857142,ICC Champions Trophy,Sri Lanka,0,0
232694,249751,0,1,36,128,4,52.5,42,80,8,14,57.14285714285714,NA,NA,0,66.66666666666666,3.5555555555555554,ICC Champions Trophy,Sri Lanka,0,0
232694,249751,0,1,37,134,4,54.21686746987952,45,83,11,17,64.70588235294117,NA,NA,0,100.0,3.6216216216216215,ICC Champions Trophy,Sri Lanka,0,0
232694,249751,0,1,38,139,4,57.647058823529406,49,85,12,21,57.14285714285714,NA,NA,0,200.0,3.6578947368421053,ICC Champions Trophy,Sri Lanka,0,0
232694,249751,0,1,39,139,5,61.36,54,88,12,21,57.14285714285714,NA,NA,1,166.66666666666669,3.5641025641025643,ICC Champions Trophy,Sri Lanka,1,0
232694,249754,0,1,10,27,3,0.0,0,3,12,19,63.1578947368421,NA,NA,0,0,2.7,ICC Champions Trophy,Pakistan,0,1
232694,249754,0,1,11,36,3,66.66666666666666,4,6,17,22,77.27272727272727,NA,NA,0,133.33333333333331,3.272727272727273,ICC Champions Trophy,Pakistan,0,0
232694,249754,0,1,12,36,4,66.66666666666666,4,6,0,3,0.0,NA,NA,0,NA,3.0,ICC Champions Trophy,Pakistan,0,0
232694,249754,0,1,13,36,5,90.91,10,11,0,3,0.0,NA,NA,1,120.0,2.769230769230769,ICC Champions Trophy,Pakistan,1,0
232694,249758,0,0,23,99,3,100.0,3,3,13,17,76.47058823529412,NA,NA,0,0,4.304347826086956,ICC Champions Trophy,West Indies,0,1
232694,249758,0,0,24,100,3,57.14285714285714,4,7,13,19,68.42105263157895,NA,NA,0,25.0,4.166666666666667,ICC Champions Trophy,West Indies,0,0
232694,249758,0,0,25,101,3,38.46153846153847,5,13,13,19,68.42105263157895,NA,NA,0,16.666666666666664,4.04,ICC Champions Trophy,West Indies,0,0
232694,249758,0,0,26,104,3,41.17647058823529,7,17,14,21,66.66666666666666,NA,NA,0,50.0,4.0,ICC Champions Trophy,West Indies,0,0
232694,249758,0,0,27,110,3,47.368421052631575,9,19,18,25,72.0,NA,NA,0,100.0,4.074074074074074,ICC Champions Trophy,West Indies,0,0
232694,249758,0,0,28,117,3,63.63636363636363,14,22,20,28,71.42857142857143,NA,NA,0,166.66666666666669,4.178571428571429,ICC Champions Trophy,West Indies,0,0
232694,249758,0,0,29,122,3,64.0,16,25,23,31,74.19354838709677,NA,NA,0,66.66666666666666,4.206896551724138,ICC Champions Trophy,West Indies,0,0
232694,249758,0,0,30,127,3,66.66666666666666,18,27,26,35,74.28571428571429,NA,NA,0,100.0,4.233333333333333,ICC Champions Trophy,West Indies,0,0
232694,249758,0,0,31,132,3,67.85714285714286,19,28,29,40,72.5,NA,NA,0,100.0,4.258064516129032,ICC Champions Trophy,West Indies,0,0
232694,249758,0,0,32,134,3,65.51724137931035,19,29,30,45,66.66666666666666,NA,NA,0,0.0,4.1875,ICC Champions Trophy,West Indies,0,0
232694,249758,0,0,33,139,3,67.74193548387096,21,31,32,49,65.3061224489796,NA,NA,0,100.0,4.212121212121212,ICC Champions Trophy,West Indies,0,0
232694,249758,0,0,34,146,3,71.42857142857143,25,35,35,51,68.62745098039215,NA,NA,0,100.0,4.294117647058823,ICC Champions Trophy,West Indies,0,0
232694,249758,0,0,35,150,3,70.27027027027027,26,37,38,55,69.0909090909091,NA,NA,0,50.0,4.285714285714286,ICC Champions Trophy,West Indies,0,0
232694,249758,0,0,36,154,3,68.29268292682927,28,41,40,57,70.17543859649122,NA,NA,0,50.0,4.277777777777778,ICC Champions Trophy,West Indies,0,0
232694,249758,0,0,37,157,3,66.66666666666666,30,45,41,59,69.49152542372882,NA,NA,0,50.0,4.243243243243243,ICC Champions Trophy,West Indies,0,0
232694,249758,0,0,38,163,3,71.42857142857143,35,49,42,61,68.85245901639344,NA,NA,0,125.0,4.2894736842105265,ICC Champions Trophy,West Indies,0,0
232694,249758,0,0,39,173,3,72.54901960784314,37,51,47,65,72.3076923076923,NA,NA,0,100.0,4.435897435897436,ICC Champions Trophy,West Indies,0,0
232694,249758,0,0,40,182,3,74.07407407407408,40,54,53,68,77.94117647058823,NA,NA,0,100.0,4.55,ICC Champions Trophy,West Indies,0,0
232694,249758,0,0,41,182,4,80.7,46,57,53,68,77.94117647058823,NA,NA,1,200.0,4.439024390243903,ICC Champions Trophy,West Indies,1,0
249040,249211,0,1,16,63,3,0.0,0,3,34,51,66.66666666666666,NA,NA,0,0,3.9375,India in South Africa ODI Series,India,0,1
249040,249211,0,1,17,72,3,0.0,0,5,43,55,78.18181818181819,NA,NA,0,0.0,4.235294117647059,India in South Africa ODI Series,India,0,0
249040,249211,0,1,18,72,3,0.0,0,5,43,61,70.49180327868852,NA,NA,0,NA,4.0,India in South Africa ODI Series,India,0,0
249040,249211,0,1,19,76,3,30.0,3,10,44,62,70.96774193548387,NA,NA,0,60.0,4.0,India in South Africa ODI Series,India,0,0
249040,249211,0,1,20,82,3,36.36363636363637,4,11,49,67,73.13432835820896,NA,NA,0,100.0,4.1,India in South Africa ODI Series,India,0,0
249040,249211,0,1,21,89,3,46.15384615384615,6,13,54,71,76.05633802816901,NA,NA,0,100.0,4.238095238095238,India in South Africa ODI Series,India,0,0
249040,249211,0,1,22,95,3,63.1578947368421,12,19,54,71,76.05633802816901,NA,NA,0,100.0,4.318181818181818,India in South Africa ODI Series,India,0,0
249040,249211,0,1,23,95,3,63.1578947368421,12,19,54,77,70.12987012987013,NA,NA,0,NA,4.130434782608695,India in South Africa ODI Series,India,0,0
249040,249211,0,1,24,97,3,61.904761904761905,13,21,55,81,67.90123456790124,NA,NA,0,50.0,4.041666666666667,India in South Africa ODI Series,India,0,0
249040,249211,0,1,25,99,3,58.333333333333336,14,24,56,84,66.66666666666666,NA,NA,0,33.33333333333333,3.96,India in South Africa ODI Series,India,0,0
249040,249211,0,1,26,107,3,74.07407407407408,20,27,58,87,66.66666666666666,NA,NA,0,200.0,4.115384615384615,India in South Africa ODI Series,India,0,0
249040,249211,0,1,27,109,3,72.41379310344827,21,29,59,91,64.83516483516483,NA,NA,0,50.0,4.037037037037037,India in South Africa ODI Series,India,0,0
249040,249211,0,1,28,111,3,68.75,22,32,60,94,63.829787234042556,NA,NA,0,33.33333333333333,3.9642857142857144,India in South Africa ODI Series,India,0,0
249040,249211,0,1,29,119,3,68.75,22,32,68,100,68.0,NA,NA,0,NA,4.103448275862069,India in South Africa ODI Series,India,0,0
249040,249211,0,1,30,136,3,94.28571428571428,33,35,69,103,66.99029126213593,NA,NA,0,366.66666666666663,4.533333333333333,India in South Africa ODI Series,India,0,0
249040,249211,0,1,31,138,3,91.8918918918919,34,37,70,107,65.42056074766354,NA,NA,0,50.0,4.451612903225806,India in South Africa ODI Series,India,0,0
249040,249211,0,1,32,143,3,92.5,37,40,72,110,65.45454545454545,NA,NA,0,100.0,4.46875,India in South Africa ODI Series,India,0,0
249040,249211,0,1,33,147,3,88.88888888888889,40,45,73,111,65.76576576576578,NA,NA,0,60.0,4.454545454545454,India in South Africa ODI Series,India,0,0
249040,249211,0,1,34,147,4,87.23,41,47,73,111,65.76576576576578,NA,NA,1,50.0,4.323529411764706,India in South Africa ODI Series,India,1,0
249040,249212,0,1,11,38,3,0.0,0,2,31,34,91.17647058823529,NA,NA,0,0,3.4545454545454546,India in South Africa ODI Series,India,0,1
249040,249212,0,1,12,42,4,0.0,0,2,31,34,NA,NA,NA,0,NA,3.5,India in South Africa ODI Series,India,0,0
249040,249212,0,1,13,43,4,0.0,0,3,0,5,0.0,NA,NA,0,0.0,3.3076923076923075,India in South Africa ODI Series,India,0,0
249040,249212,0,1,14,44,4,14.285714285714285,1,7,0,7,0.0,NA,NA,0,25.0,3.142857142857143,India in South Africa ODI Series,India,0,0
249040,249212,0,1,15,46,4,18.181818181818183,2,11,1,9,11.11111111111111,NA,NA,0,25.0,3.066666666666667,India in South Africa ODI Series,India,0,0
249040,249212,0,1,16,56,4,73.33333333333333,11,15,2,11,18.181818181818183,NA,NA,0,225.0,3.5,India in South Africa ODI Series,India,0,0
249040,249212,0,1,17,57,4,60.0,12,20,2,12,16.666666666666664,NA,NA,0,20.0,3.3529411764705883,India in South Africa ODI Series,India,0,0
249040,249212,0,1,18,69,4,95.83333333333334,23,24,3,14,21.428571428571427,NA,NA,0,275.0,3.8333333333333335,India in South Africa ODI Series,India,0,0
249040,249212,0,1,19,72,5,89.28571428571429,25,28,3,14,NA,NA,NA,0,50.0,3.789473684210526,India in South Africa ODI Series,India,0,0
249040,249212,0,1,20,72,6,96.67,29,30,3,14,NA,NA,NA,1,200.0,3.6,India in South Africa ODI Series,India,1,0
249040,249213,0,1,18,80,3,133.33333333333331,4,3,23,40,57.49999999999999,NA,NA,0,0,4.444444444444445,India in South Africa ODI Series,India,0,1
249040,249213,0,1,19,87,3,116.66666666666667,7,6,27,43,62.7906976744186,NA,NA,0,100.0,4.578947368421052,India in South Africa ODI Series,India,0,0
249040,249213,0,1,20,87,4,162.5,13,8,27,43,62.7906976744186,NA,NA,1,300.0,4.35,India in South Africa ODI Series,India,1,0
249040,249214,1,1,1,6,0,100.0,6,6,0,0,NA,201,3.979591836734694,0,0,6.0,India in South Africa ODI Series,India,0,1
249040,249214,1,1,2,15,0,100.0,6,6,8,7,114.28571428571428,201,3.875,0,3.979591836734694,7.5,India in South Africa ODI Series,India,0,0
249040,249214,1,1,3,19,0,75.0,9,12,8,7,114.28571428571428,201,3.872340425531915,0,50.0,6.333333333333333,India in South Africa ODI Series,India,0,0
249040,249214,1,1,4,23,0,66.66666666666666,10,15,8,10,80.0,201,3.869565217391304,0,33.33333333333333,5.75,India in South Africa ODI Series,India,0,0
249040,249214,1,1,5,27,0,66.66666666666666,14,21,8,10,80.0,201,3.8666666666666667,0,66.66666666666666,5.4,India in South Africa ODI Series,India,0,0
249040,249214,1,1,6,39,0,66.66666666666666,14,21,20,16,125.0,201,3.6818181818181817,0,3.8666666666666667,6.5,India in South Africa ODI Series,India,0,0
249040,249214,1,1,7,47,0,81.48148148148148,22,27,20,16,125.0,201,3.5813953488372094,0,133.33333333333331,6.714285714285714,India in South Africa ODI Series,India,0,0
249040,249214,1,1,8,60,0,106.25,34,32,21,17,123.52941176470588,201,3.357142857142857,0,240.0,7.5,India in South Africa ODI Series,India,0,0
249040,249214,1,1,9,61,0,100.0,34,34,21,21,100.0,201,3.4146341463414633,0,0.0,6.777777777777778,India in South Africa ODI Series,India,0,0
249040,249214,1,1,10,65,0,100.0,36,36,23,25,92.0,201,3.4,0,100.0,6.5,India in South Africa ODI Series,India,0,0
249040,249214,1,1,11,66,0,92.5,37,40,23,27,85.18518518518519,201,3.4615384615384617,0,25.0,6.0,India in South Africa ODI Series,India,0,0
249040,249214,1,1,12,67,0,88.37209302325581,38,43,23,30,76.66666666666667,201,3.526315789473684,0,33.33333333333333,5.583333333333333,India in South Africa ODI Series,India,0,0
249040,249214,1,1,13,74,0,95.65217391304348,44,46,24,33,72.72727272727273,201,3.4324324324324325,0,200.0,5.6923076923076925,India in South Africa ODI Series,India,0,0
249040,249214,1,1,14,86,0,100.0,49,49,31,36,86.11111111111111,201,3.1944444444444446,0,166.66666666666669,6.142857142857143,India in South Africa ODI Series,India,0,0
249040,249214,1,1,15,88,0,100.0,50,50,32,41,78.04878048780488,201,3.2285714285714286,0,100.0,5.866666666666666,India in South Africa ODI Series,India,0,0
249040,249214,1,1,16,95,0,94.44444444444444,51,54,34,44,77.27272727272727,201,3.1176470588235294,0,25.0,5.9375,India in South Africa ODI Series,India,0,0
249040,249214,1,1,17,101,0,98.21428571428571,55,56,36,48,75.0,201,3.0303030303030303,0,200.0,5.9411764705882355,India in South Africa ODI Series,India,0,0
249040,249214,1,1,18,105,0,96.61016949152543,57,59,38,51,74.50980392156863,201,3.0,0,66.66666666666666,5.833333333333333,India in South Africa ODI Series,India,0,0
249040,249214,1,1,19,113,0,93.54838709677419,58,62,45,54,83.33333333333334,201,2.838709677419355,0,33.33333333333333,5.947368421052632,India in South Africa ODI Series,India,0,0
249040,249214,1,1,20,119,0,93.65079365079364,59,63,49,60,81.66666666666667,201,2.7333333333333334,0,100.0,5.95,India in South Africa ODI Series,India,0,0
249040,249214,1,1,21,121,0,88.23529411764706,60,68,50,61,81.9672131147541,201,2.7586206896551726,0,20.0,5.761904761904762,India in South Africa ODI Series,India,0,0
249040,249214,1,1,22,126,0,85.91549295774648,61,71,54,64,84.375,201,2.6785714285714284,0,33.33333333333333,5.7272727272727275,India in South Africa ODI Series,India,0,0
249040,249214,1,1,23,133,0,86.11111111111111,62,72,59,69,85.5072463768116,201,2.5185185185185186,0,100.0,5.782608695652174,India in South Africa ODI Series,India,0,0
249040,249214,1,1,24,140,0,82.89473684210526,63,76,65,71,91.54929577464789,201,2.3461538461538463,0,25.0,5.833333333333333,India in South Africa ODI Series,India,0,0
249040,249214,1,1,25,148,0,86.07594936708861,68,79,68,74,91.8918918918919,201,2.12,0,166.66666666666669,5.92,India in South Africa ODI Series,India,0,0
249040,249214,1,1,26,155,0,87.95180722891565,73,83,70,76,92.10526315789474,201,1.9166666666666667,0,125.0,5.961538461538462,India in South Africa ODI Series,India,0,0
249040,249214,1,1,27,171,0,94.18604651162791,81,86,78,79,98.73417721518987,201,1.3043478260869565,0,266.66666666666663,6.333333333333333,India in South Africa ODI Series,India,0,0
249040,249214,1,1,28,173,0,94.25287356321839,82,87,79,84,94.04761904761905,201,1.2727272727272727,0,100.0,6.178571428571429,India in South Africa ODI Series,India,0,0
249040,249214,1,1,29,178,1,94.44444444444444,85,90,2,2,100.0,201,1.0952380952380953,0,100.0,6.137931034482759,India in South Africa ODI Series,India,0,0
249040,249214,1,1,30,192,1,94.5054945054945,86,91,15,7,214.28571428571428,201,0.45,0,100.0,6.4,India in South Africa ODI Series,India,0,0
249040,249214,1,1,31,195,1,91.57894736842105,87,95,16,10,160.0,201,0.3157894736842105,0,25.0,6.290322580645161,India in South Africa ODI Series,India,0,0
249040,249214,1,1,32,201,1,93.88,92,98,16,10,160.0,201,0.0,0,166.66666666666669,6.28125,India in South Africa ODI Series,India,1,0
250055,250668,0,1,1,7,0,100.0,5,5,1,1,100.0,NA,NA,0,0,7.0,Pakistan in South Africa ODI Series,Pakistan,0,1
250055,250668,0,1,2,19,0,62.5,5,8,10,4,250.0,NA,NA,0,0.0,9.5,Pakistan in South Africa ODI Series,Pakistan,0,0
250055,250668,0,1,3,23,0,62.5,5,8,14,10,140.0,NA,NA,0,NA,7.666666666666667,Pakistan in South Africa ODI Series,Pakistan,0,0
250055,250668,0,1,4,25,0,54.54545454545454,6,11,15,13,115.38461538461537,NA,NA,0,33.33333333333333,6.25,Pakistan in South Africa ODI Series,Pakistan,0,0
250055,250668,0,1,5,28,0,53.333333333333336,8,15,15,15,100.0,NA,NA,0,50.0,5.6,Pakistan in South Africa ODI Series,Pakistan,0,0
250055,250668,0,1,6,32,0,53.333333333333336,8,15,19,21,90.47619047619048,NA,NA,0,NA,5.333333333333333,Pakistan in South Africa ODI Series,Pakistan,0,0
250055,250668,0,1,7,32,0,38.095238095238095,8,21,19,21,90.47619047619048,NA,NA,0,0.0,4.571428571428571,Pakistan in South Africa ODI Series,Pakistan,0,0
250055,250668,0,1,8,42,0,39.130434782608695,9,23,28,25,112.00000000000001,NA,NA,0,50.0,5.25,Pakistan in South Africa ODI Series,Pakistan,0,0
250055,250668,0,1,9,47,0,37.03703703703704,10,27,32,27,118.5185185185185,NA,NA,0,25.0,5.222222222222222,Pakistan in South Africa ODI Series,Pakistan,0,0
250055,250668,0,1,10,61,0,61.29032258064516,19,31,37,29,127.58620689655173,NA,NA,0,225.0,6.1,Pakistan in South Africa ODI Series,Pakistan,0,0
250055,250668,0,1,11,62,0,52.77777777777778,19,36,38,30,126.66666666666666,NA,NA,0,0.0,5.636363636363637,Pakistan in South Africa ODI Series,Pakistan,0,0
