SID,MID,CHASE,WON,OVER,TOTRUNS,TOTWKTS,CSR,RUNS,BALLS,ORUNS,OBALLS,OBCSR,TGT,RRR,OUT,DELTASR,CRR,SERIES_NAME,OPPOSITION,FINISHED,START
647245,647249,0,1,20,114,2,98.38709677419355,61,62,1,1,100.0,NA,NA,0,0.0,5.7,Australia in India ODI Series,India,0,0
647245,647249,0,1,21,118,2,98.38709677419355,61,62,5,7,71.42857142857143,NA,NA,0,NA,5.619047619047619,Australia in India ODI Series,India,0,0
647245,647249,0,1,22,122,2,98.4375,63,64,7,11,63.63636363636363,NA,NA,0,100.0,5.545454545454546,Australia in India ODI Series,India,0,0
647245,647249,0,1,23,125,2,95.52238805970148,64,67,9,14,64.28571428571429,NA,NA,0,33.33333333333333,5.434782608695652,Australia in India ODI Series,India,0,0
647245,647249,0,1,24,133,2,95.65217391304348,66,69,15,18,83.33333333333334,NA,NA,0,100.0,5.541666666666667,Australia in India ODI Series,India,0,0
647245,647249,0,1,25,136,2,94.44444444444444,68,72,16,21,76.19047619047619,NA,NA,0,66.66666666666666,5.44,Australia in India ODI Series,India,0,0
647245,647249,0,1,26,143,2,92.10526315789474,70,76,21,23,91.30434782608695,NA,NA,0,50.0,5.5,Australia in India ODI Series,India,0,0
647245,647249,0,1,27,146,2,92.3076923076923,72,78,22,27,81.48148148148148,NA,NA,0,100.0,5.407407407407407,Australia in India ODI Series,India,0,0
647245,647249,0,1,28,146,3,91.13,72,79,22,27,81.48148148148148,NA,NA,1,0.0,5.214285714285714,Australia in India ODI Series,India,1,0
647245,647251,0,0,1,6,0,100.0,1,1,5,5,100.0,NA,NA,0,0,6.0,Australia in India ODI Series,India,0,1
647245,647251,0,0,2,11,0,100.0,2,2,7,10,70.0,NA,NA,0,100.0,5.5,Australia in India ODI Series,India,0,0
647245,647251,0,0,3,15,0,75.0,6,8,7,10,70.0,NA,NA,0,66.66666666666666,5.0,Australia in India ODI Series,India,0,0
647245,647251,0,0,4,15,0,75.0,6,8,7,16,43.75,NA,NA,0,NA,3.75,Australia in India ODI Series,India,0,0
647245,647251,0,0,5,23,0,100.0,14,14,7,16,43.75,NA,NA,0,133.33333333333331,4.6,Australia in India ODI Series,India,0,0
647245,647251,0,0,6,27,0,100.0,15,15,10,21,47.61904761904761,NA,NA,0,100.0,4.5,Australia in India ODI Series,India,0,0
647245,647251,0,0,7,28,0,94.11764705882352,16,17,10,25,40.0,NA,NA,0,50.0,4.0,Australia in India ODI Series,India,0,0
647245,647251,0,0,8,33,0,91.30434782608695,21,23,10,25,40.0,NA,NA,0,83.33333333333334,4.125,Australia in India ODI Series,India,0,0
647245,647251,0,0,9,36,0,85.18518518518519,23,27,11,27,40.74074074074074,NA,NA,0,50.0,4.0,Australia in India ODI Series,India,0,0
647245,647251,0,0,10,46,0,93.75,30,32,14,28,50.0,NA,NA,0,140.0,4.6,Australia in India ODI Series,India,0,0
647245,647251,0,0,11,52,0,88.57142857142857,31,35,19,31,61.29032258064516,NA,NA,0,33.33333333333333,4.7272727272727275,Australia in India ODI Series,India,0,0
647245,647251,0,0,12,58,0,90.0,36,40,20,32,62.5,NA,NA,0,100.0,4.833333333333333,Australia in India ODI Series,India,0,0
647245,647251,0,0,13,60,0,84.0909090909091,37,44,21,34,61.76470588235294,NA,NA,0,25.0,4.615384615384615,Australia in India ODI Series,India,0,0
647245,647251,0,0,14,66,0,86.0,43,50,21,34,61.76470588235294,NA,NA,0,100.0,4.714285714285714,Australia in India ODI Series,India,0,0
647245,647251,0,0,15,68,0,86.27450980392157,44,51,22,39,56.41025641025641,NA,NA,0,100.0,4.533333333333333,Australia in India ODI Series,India,0,0
647245,647251,0,0,16,68,1,94.33,50,53,22,39,56.41025641025641,NA,NA,1,300.0,4.25,Australia in India ODI Series,India,1,0
647245,647253,1,1,1,5,0,200.0,4,2,1,4,25.0,304,6.1020408163265305,0,0,5.0,Australia in India ODI Series,India,0,1
647245,647253,1,1,2,12,0,100.0,5,5,2,7,28.57142857142857,304,6.083333333333333,0,33.33333333333333,6.0,Australia in India ODI Series,India,0,0
647245,647253,1,1,3,16,0,81.81818181818183,9,11,2,7,28.57142857142857,304,6.127659574468085,0,66.66666666666666,5.333333333333333,Australia in India ODI Series,India,0,0
647245,647253,1,1,4,22,0,81.81818181818183,9,11,8,13,61.53846153846154,304,6.130434782608695,0,6.127659574468085,5.5,Australia in India ODI Series,India,0,0
647245,647253,1,1,5,29,0,92.85714285714286,13,14,8,16,50.0,304,6.111111111111111,0,133.33333333333331,5.8,Australia in India ODI Series,India,0,0
647245,647253,1,1,6,35,0,93.33333333333333,14,15,13,21,61.904761904761905,304,6.113636363636363,0,100.0,5.833333333333333,Australia in India ODI Series,India,0,0
647245,647253,1,1,7,39,0,94.44444444444444,17,18,14,24,58.333333333333336,304,6.162790697674419,0,100.0,5.571428571428571,Australia in India ODI Series,India,0,0
647245,647253,1,1,8,48,0,100.0,21,21,18,27,66.66666666666666,304,6.095238095238095,0,133.33333333333331,6.0,Australia in India ODI Series,India,0,0
