SID,MID,CHASE,WON,OVER,TOTRUNS,TOTWKTS,CSR,RUNS,BALLS,ORUNS,OBALLS,OBCSR,TGT,RRR,OUT,DELTASR,CRR,SERIES_NAME,OPPOSITION,FINISHED,START
343727,343732,0,0,13,37,3,0.0,0,2,7,17,41.17647058823529,NA,NA,0,0.0,2.8461538461538463,India in Sri Lanka ODI Series,Sri Lanka,0,0
343727,343732,0,0,14,41,3,42.857142857142854,3,7,8,18,44.44444444444444,NA,NA,0,60.0,2.9285714285714284,India in Sri Lanka ODI Series,Sri Lanka,0,0
343727,343732,0,0,15,42,3,30.76923076923077,4,13,8,18,44.44444444444444,NA,NA,0,16.666666666666664,2.8,India in Sri Lanka ODI Series,Sri Lanka,0,0
343727,343732,0,0,16,50,3,63.1578947368421,12,19,8,18,44.44444444444444,NA,NA,0,133.33333333333331,3.125,India in Sri Lanka ODI Series,Sri Lanka,0,0
343727,343732,0,0,17,53,3,60.86956521739131,14,23,9,20,45.0,NA,NA,0,50.0,3.1176470588235294,India in Sri Lanka ODI Series,Sri Lanka,0,0
343727,343732,0,0,18,61,3,60.86956521739131,14,23,17,26,65.38461538461539,NA,NA,0,NA,3.388888888888889,India in Sri Lanka ODI Series,Sri Lanka,0,0
343727,343732,0,0,19,65,3,62.06896551724138,18,29,17,26,65.38461538461539,NA,NA,0,66.66666666666666,3.4210526315789473,India in Sri Lanka ODI Series,Sri Lanka,0,0
343727,343732,0,0,20,73,4,62.06896551724138,18,29,0,2,0.0,NA,NA,0,NA,3.65,India in Sri Lanka ODI Series,Sri Lanka,0,0
343727,343732,0,0,21,73,5,61.29,19,31,0,2,0.0,NA,NA,1,50.0,3.4761904761904763,India in Sri Lanka ODI Series,Sri Lanka,1,0
343727,343733,1,1,20,75,5,0.0,0,2,0,0,0,143,2.2666666666666666,1,0,3.75,India in Sri Lanka ODI Series,Sri Lanka,1,1
343727,343734,0,1,35,146,5,100.0,1,1,27,36,75.0,NA,NA,0,0,4.171428571428572,India in Sri Lanka ODI Series,Sri Lanka,0,1
343727,343734,0,1,36,150,5,50.0,2,4,30,39,76.92307692307693,NA,NA,0,33.33333333333333,4.166666666666667,India in Sri Lanka ODI Series,Sri Lanka,0,0
343727,343734,0,1,37,153,5,42.857142857142854,3,7,32,42,76.19047619047619,NA,NA,0,33.33333333333333,4.135135135135135,India in Sri Lanka ODI Series,Sri Lanka,0,0
343727,343734,0,1,38,159,5,60.0,6,10,35,45,77.77777777777779,NA,NA,0,100.0,4.184210526315789,India in Sri Lanka ODI Series,Sri Lanka,0,0
343727,343734,0,1,39,163,5,61.53846153846154,8,13,37,48,77.08333333333334,NA,NA,0,66.66666666666666,4.17948717948718,India in Sri Lanka ODI Series,Sri Lanka,0,0
343727,343734,0,1,40,167,5,62.5,10,16,39,51,76.47058823529412,NA,NA,0,66.66666666666666,4.175,India in Sri Lanka ODI Series,Sri Lanka,0,0
343727,343734,0,1,41,175,5,80.0,16,20,41,53,77.35849056603774,NA,NA,0,150.0,4.2682926829268295,India in Sri Lanka ODI Series,Sri Lanka,0,0
343727,343734,0,1,42,181,5,80.95238095238095,17,21,46,58,79.3103448275862,NA,NA,0,100.0,4.309523809523809,India in Sri Lanka ODI Series,Sri Lanka,0,0
343727,343734,0,1,43,186,5,82.6086956521739,19,23,49,62,79.03225806451613,NA,NA,0,100.0,4.325581395348837,India in Sri Lanka ODI Series,Sri Lanka,0,0
343727,343734,0,1,44,197,5,84.0,21,25,58,66,87.87878787878788,NA,NA,0,100.0,4.4772727272727275,India in Sri Lanka ODI Series,Sri Lanka,0,0
343727,343734,0,1,45,206,5,93.10344827586206,27,29,61,68,89.70588235294117,NA,NA,0,150.0,4.5777777777777775,India in Sri Lanka ODI Series,Sri Lanka,0,0
343727,343734,0,1,46,206,6,100,32,32,61,68,89.70588235294117,NA,NA,1,166.66666666666669,4.478260869565218,India in Sri Lanka ODI Series,Sri Lanka,1,0
343727,366341,0,1,42,228,4,60.0,3,5,67,76,88.1578947368421,NA,NA,0,0,5.428571428571429,India in Sri Lanka ODI Series,Sri Lanka,0,1
343727,366341,0,1,43,233,5,50.0,3,6,1,1,100.0,NA,NA,0,0.0,5.4186046511627906,India in Sri Lanka ODI Series,Sri Lanka,0,0
343727,366341,0,1,44,236,5,50.0,4,8,3,5,60.0,NA,NA,0,50.0,5.363636363636363,India in Sri Lanka ODI Series,Sri Lanka,0,0
343727,366341,0,1,45,241,5,70.0,7,10,5,9,55.55555555555556,NA,NA,0,150.0,5.355555555555555,India in Sri Lanka ODI Series,Sri Lanka,0,0
343727,366341,0,1,46,245,6,69.23076923076923,9,13,1,1,100.0,NA,NA,0,66.66666666666666,5.326086956521739,India in Sri Lanka ODI Series,Sri Lanka,0,0
343727,366341,0,1,47,248,6,70.58823529411765,12,17,1,3,33.33333333333333,NA,NA,0,75.0,5.276595744680851,India in Sri Lanka ODI Series,Sri Lanka,0,0
343727,366341,0,1,48,255,7,81.81818181818183,18,22,1,3,NA,NA,NA,0,120.0,5.3125,India in Sri Lanka ODI Series,Sri Lanka,0,0
343727,366341,0,1,49,255,8,78.26,18,23,1,3,NA,NA,NA,1,0.0,5.204081632653061,India in Sri Lanka ODI Series,Sri Lanka,1,0
343727,343736,1,0,15,70,3,NA,0,0,13,15,86.66666666666667,228,4.514285714285714,0,0,4.666666666666667,India in Sri Lanka ODI Series,Sri Lanka,0,1
